word,count
دلشان,14
ناگهان,26
١٤,14
آبان,14
ببری,25
می‌ریم,11
استانبول,21
ائمه,26
اهميت,19
ملى,17
كند،,14
بیارین,10
۹۴,11
فکرشون,10
جلالی,13
ریتویت,25
ظالمانه,47
@Asma_Jahangir,41
#humanrights,65
@GaryLewisUN,13
رک,11
دارن؟,16
کاستی,10
میکنه!,51
#زندگی,15
پليس,12
میاد،,37
#حقوق_شهروندی,12
عهد,33
برون,35
بعضى,31
فراز,15
گیلان,17
برانکو,13
چیپس,11
تسبیح,10
کمر,55
نقشی,19
اینک,37
تلقی,24
@In67e,17
@mahdimraad,13
٣,20
اعصابم,23
#آلترناتیو,11
كانال,21
كنيد.,31
می‌دونم,18
میتونین,31
خری,14
می‌کنند،,34
كنيم.,23
نظام.,15
تدریج,11
اطرافش,10
فیلما,14
میپره,11
گوشیم,36
فروشنده,20
خروس,25
شدن!,19
میدانند,26
نمیاد،,23
لش,14
میکنی!,10
بلور,13
آیدی,13
توت,11
ریدی,25
شغال,14
باج,14
فاتحه,25
#سفره_انقلاب,20
جرمی,29
دندان,33
ناجا,16
والدین,24
کاملن,16
میکنن!,32
دیدنش,24
نازی,20
سرو,33
مرضیه,11
گرایش,15
#sosramin,29
سیری,18
شوآف,19
ساختگی,19
دوستون,12
زینب,25
علیها,19
موتور,82
#تلگرام,21
وصال,44
آر,14
@pdarkhande,69
منش,19
#Taheri,53
خالق,12
نگیری,10
نیرنگ,15
لزوما,38
كتابي,23
نیشکر,54
ايام,12
ميكشن,13
طرفدارای,16
منصور,19
داخله,10
منصوب,14
ش),12
وزير,19
کلیدی,14
فوج,16
است....,29
بعضی‌ها,18
کمکت,12
رسید,176
پلاستیکی,15
بازش,25
بهش.,13
همانا,11
طمع,19
پرسپوليس,14
گذاشتن.,11
ميز,10
تحريم,29
است»,19
خریدم,38
الگوی,49
زندان‌ها,17
زوال,15
تیز,18
قرمه,31
جلوي,18
کردی،,20
شدی،,10
وایسا,12
سايت,30
قبولش,21
رشوه,12
فدراسیون,20
مسعود,74
آنکس,16
حقیقی,50
میشود.,75
زلزله،,13
میدن.,31
@farab112,19
نگیره,11
میخوند,15
میگرفت,38
محاله,14
سرگرم,15
چهارراه,77
دکترا,34
راز,42
بگي,10
خيال,12
رضاشاه,35
قری,10
لفت,16
رپ,15
تره.,12
نسلی,44
دستیابی,19
دستاش,12
نميتونه,17
محجبه,174
۲۰۰۰,12
چروک,13
@Havangz,11
چیه.,22
@ricki_sunchez,13
دفه,14
قزوین,31
🎋,12
توریست,11
توریسم,10
امارات,27
فارسی،,13
برگرفته,17
نیاید,24
ضایع,48
دس,32
پشتیبان,16
تورنتو,14
همهٔ,16
افسران,23
است.»,26
میخوری,41
افشین,26
فتوره,18
2018,31
نیک,30
کوروش,32
#TheyKillPrisoners,14
داران,20
پس؟,25
ساک,11
نداریم.,36
دیه,21
لطفاً,110
بخشه,10
@Dehghan_khalafk,10
صراحت,28
میخوندم,11
عینک,23
گلابی,10
تجدیدنظر,43
بکنی,37
پاییز,16
سواحل,12
کمه,35
بیخیال,79
@gussipp,29
ملیارد,10
عنتر,19
لیلا,18
سرمازدگی,23
ریه,34
برلین,11
شدی؟,22
باشند،,24
نمیشه!,20
تحقير,12
پير,18
اميد,32
همانگونه,10
كشيدم,12
وتو,17
#سهیل_عربی,120
رسالت,34
سنتی,56
داريد,41
"""این",11
بهداشت,64
نیوز:,11
براساس,50
داشتند.,20
همدلی,15
هوش,43
مرتبط,40
همدیگرو,16
خانمه,11
مشروع,17
ازای,42
اعتباری,26
میباره,19
بسیجیان,24
آزادش,16
رحیمی,11
@rasuyab,20
نامزد,20
برترین,11
مدرنیته,12
همکلاسی,11
@IranNewspaper,43
اینچنین,24
خلال,15
تقدیر,39
فراتر,44
#کوت,11
نترس,13
ابایی,13
@pastonews,15
روشی,22
نیکی,36
بکنین,14
اسم:,11
حالیکه,31
متقابل,22
آفریقا,16
بیعت,16
نمیدی,12
کمرنگ,19
سرمايه,20
ندادم,31
خوی,21
افتاد،,12
جلسات,36
اخیر،,18
کیسه,53
دربی,12
نمیتوانند,13
بگيرم,13
خندیدم,25
دووم,13
اوردم,19
علیپور,17
مطمئنی,11
توییتم,21
کمین,26
💪,22
رفتنی,17
@RaminFP,10
عکاس,25
کرده؟,42
?,13
الکسیس,15
:**,12
بیشرف,45
نویسی,60
عکسش,30
زمستانی,15
ریزی,57
بارد,12
امتیازی,13
شعارنویسی,14
بشار,34
مرتکب,46
داره...,25
@ajibzade,29
مصلحت,49
مختار,18
مامانت,16
میپرسه,21
ایالت,11
کالیفرنیا,11
بردیم,12
ستاد,321
شلیک,26
نبودی,24
نکند,59
گلستان,69
نظامي,13
انرژي,10
عنایت,12
می‌گفتن,16
هستیم!,20
-.-,15
همراهان,19
پناهگاه,11
یزد,49
لمن,12
وي,10
زامبی,37
بخورید,36
تعویض,16
الانه,10
اوني,18
اختيار,16
پولشو,11
هيچي,19
شدنی,23
#MoJahedin,47
#simayazadi,47
#مجاهدين,40
#PMOI,41
#سيماي_آزادي,38
فراگیر,18
آییم,17
@yeees_its_me,12
پریدن,19
علیک,28
داریوش,98
باغی,49
#اصولگرا,15
#ReleaseTaheriNow,364
میشن!,15
۲۰۰,64
تسخیر,20
گمشده,23
سین,35
میزارن,31
یهویی,35
میکنی،,15
گرفته،,15
کردیم!,10
یخبندان,30
عرزشیا,35
بدشون,13
😓,10
آتی,15
سنجي,11
بنفس,14
ماشالا,19
مشكلي,10
مذهبي,13
انیمه,14
برآید,15
مدتیه,10
اردوی,13
هیات‌ها,12
ذاتی,16
#قالیباف,39
نکرد.,20
نژادی,10
هفتگی,10
توانستند,13
پیامک,42
موهاتو,14
علیە,12
همصدا,12
نداشتم،,10
توییتای,32
حقانیت,16
بوقت,10
19,23
منظم,17
می‌دم,11
می‌ده.,17
گیره,22
مغول,11
سربسته,13
موهامو,13
حرامزاده,14
اتنا,22
بسه,69
شیما,31
برنامه‌ریزی,14
نشستی,22
سه‌شنبه,25
اختصاص,34
امدادرسانی,11
@pedram9423,17
@Jimajoon,15
تحسین,40
محرومیت,21
بنی,35
ناحق,26
۳۳,13
پژوهشگر,13
بیش‌تر,22
شاغل,11
اپیزود,11
@ali_ir587,16
دارين,20
دشمنت,11
🆔,13
طفلک,10
ندید.,10
کلباسی,29
منظره,11
@meka2200,10
بهمن،,54
هرچى,18
عربده,10
غوغای,11
چارچوب,22
قانون،,17
#فاطميه,37
مهمتره,10
مسلمونا,12
اخ,34
بمیرن,12
اينستا,13
انصافاً,10
پورشه,11
ارتباطات,31
دانستن,17
مردم!,17
میکرده,18
@soroushichkas,12
@Jedaaal,26
@shahinnajafi80,18
صفحات,12
مياد,93
امد,35
گوشم,21
هارت,16
#teamEXO,12
#TwitterBestFandom,547
@seyyedkarimi,12
خوردی,43
شیره,28
نمیزنم,20
اَه,10
رادر,12
کاریش,15
نیار,14
@Arma10226,15
@_maripela,54
دونی,17
میکنید،,20
ساحل,20
ختنه,10
بریزید,27
نرده,18
اضافی,19
حج,16
چاره‌ای,11
خنگ,14
باهوش,24
داريم،,11
نشد،,26
بدم؟,24
زندگیش,56
#کتاب,23
رسید،,16
کنید...,43
جوانمردی,19
فوتبالی,19
لطفی,18
#حافظ,38
گرم.,12
باهام,32
اینتراکشن,15
تعصب,52
داره:,11
،،،,12
بسوزه,12
صلی,16
افتاد.,14
اكانت,11
محدوده,18
تعقیب,24
می‌خوای,18
80,20
28,23
مخالفن,12
درصورت,31
خندم,17
بزرگراه,20
چشمِ,11
لاشی,31
میبره,55
دخترایی,15
@Eliiiidokht,11
می‌میریم,13
بسازم,10
محیطی,15
میدید؟,13
ویدیوی,24
سومپی,28
24,44
عابر,21
هرسال,26
بیگناه,36
خز,17
توله,34
بره،,13
نری,13
خطرناکه,10
@mr_mi93,10
بخندیم,15
@NrzNima,12
✌,43
درصورتی,12
کنه؟,60
اسپری,18
توییتا,18
@fattssa,10
#شاهزاده_رضا_پهلوی,47
سازماندهی,19
پیروان,14
فرمول,14
مقصر,78
#ترامپ,50
مبانی,13
ارزشهای,20
دمکراتیک,44
خودروهای,20
ترسناکه,20
اذا,18
لم,17
العین,12
بفهم,13
ویا,26
کرمانشاهی,30
بیاییم,10
آزادیهای,20
@velgard100,19
ارادت,24
کنی...,15
۹۹,10
کشورای,13
نشوی,14
میکشند,28
بوسیدم,11
مادر،,13
@Fakhte_ask,20
كدوم,24
دیار,20
مصاحبه‌ای,11
حسادت,24
حروف,10
فرمودند:,21
گیریم,17
راح,13
میگفتند,18
عقیده,116
میگویند,51
@Farnaaaaazz,25
تپه,54
@estephen1359,14
اینترنتی,25
درباره‌ی,35
داشتند،,12
می‌گیریم,10
بشود.,16
قائم,15
این‌ها,58
پهلوی.,21
اردوغان,39
کاشکی,38
پیتزا,36
ارتقا,16
نميكنه,17
@Sedaiemardom,12
بکشیم,19
بیاریم,23
پولهای,20
نرسه,19
فسیل,20
نگاش,16
قاعدتا,23
حاضری,22
میفته,34
اساسا,36
مسئولیتی,18
شمارش,24
اید.,16
بکنه.,10
اسکی,29
میدونستین,12
بارسلونا,12
دستکم,15
گذشت.,30
پسري,10
۲۶,17
۱۳۵۷,26
#زندانیان_سیاسی,24
بدهید,29
بودي,15
خاستگاه,14
دروغين,21
محمددر,13
كعبه,15
خلفاي,13
كتاب,52
فارسي,21
نويسنده,20
نگاهم,22
بشود,40
طبقاتی,20
ازاین,30
دوستان.,10
هستم،,31
هامو,10
پیداشون,12
بسازید,17
رساله,13
@PesarNoah,42
سریا,18
مبارزات,53
معشوقه,21
وعده‌ی,13
شاخه‌های,12
گفتن،,11
بدبینی,12
زلرله,10
بفهمید,20
اصلاح‌طلب,31
نکنید!,27
#ایرانیان,16
نیستیم.,18
محضر,28
#کوردستان,21
#iran,37
#قیام_ایران,51
میگه،,14
يادمون,13
ميمونه,18
توکونت,11
فروغ,22
میدی؟,14
سگه,11
اندیشی,23
خوابا,11
فرزندم,13
جرمه,20
کبوتر,12
اشتراک,45
تانک,26
موهات,27
جلوش,31
حواس,18
واي,11
حدودا,21
مداخله,31
دوستانه,15
#عراق,10
کاربرد,29
فشارهای,31
طرفدارهای,20
#ارومیه,10
کویر,16
داداشم,31
هدفش,21
کفش,62
بپوشه,13
حسودی,32
#ريتوييت,96
هرچي,26
بدونن,40
#ري_استارت,32
استارتی,14
بالاست,24
دارید؟,48
فینال,17
منزلت,17
بوشهر,41
@korosh1215,10
هشتاد,42
ترامپ،,11
بدهد,32
ميكند,22
ميخواي,12
کردم...,15
روزیه,12
حرفى,10
ميشه.,24
نواز,10
@Namak_1,13
حرومزاده,23
دنیایی,33
میاره.,18
@HosseinDalirian,19
تاکتیک,11
نحو,12
نفرات,20
@Sadafbanooo,13
@najafi_tehrani,32
ناگهانی,14
حراست,27
کنیم؛,29
نشه،,27
میشیم.,11
سیامک,13
عکسا,26
انقلابه,10
مانتو,37
ندین,32
تجمعهای,13
موهام,20
تاثیرگذار,10
آهنگای,15
وه,14
مساجد,25
طب,17
خیز,21
پناهندگی,15
المان,13
اماده,24
🔸,24
سکه,47
مدیرکل,14
شهرستانیا,14
ندارند،,36
ميدن,30
#اردوغان,25
خرما,12
پشم,26
براثر,20
ورم,13
نیان,10
@MaryamNSharif,16
بدین،,10
@Albaloiy,12
ساده،,10
مدرن،,14
بگيد,31
وضعيت,24
یگان,23
#یمن,12
مستقر,21
مرزی,23
جنوب,42
اونهمه,10
آهنگی,10
«هیچ,12
ماکارونی,30
شب‌های,13
درمقابل,23
خورشیدی,16
هتل,29
ایدئولوژی,30
مهندسی,41
@santiaaagoooo,10
یکیه,14
#دانشگاه,12
اسباب,11
يارو,21
ماشالله,20
ميكنه!,14
یجور,19
کمربند,23
پرداخت.,14
همایون,41
میندازن,14
هایده,10
میذارید,15
تیتر,46
🙏,26
معقول,13
کشت,41
روحم,15
درمیاد,12
نویسم,14
برمی,35
✨,12
اطلاع‌رسانی,15
گرمی,28
محتوا,19
فوری:,15
نامناسب,21
@amirkhali,14
هیچی.,11
جناح,67
باوری,14
@Panahian_IR,19
آغا,35
نباشید.,11
ومن,18
میشه!,68
نگین,19
هایمان,17
انفرادی,31
بیاد.,22
کنیم...,22
بذارین,35
جاهلیت,12
ادیان,23
موثق,19
قلمداد,11
وقتها,13
مادربزرگم,15
اکرم,21
زورگویی,12
بودم!,16
شفافیت,20
نکنیم,78
مخالفیم,12
شوند،,11
برسونید,10
داری.,43
#حامی_شاهزاده_رضا_پهلوی_هستم,43
@SaniaRanai,11
ماشاالله,20
سبحان,25
العالمین,36
@RozhinOnline,15
#ایالات_متحده,11
@LibertadMani,11
بكنه,10
كنم.,15
بگذارید!,12
دن,16
بان,12
@_rezrez_,14
کیرت,12
اسمم,25
@Marya_Niazian,26
زننده,25
محافظت,24
شوهرم,15
امروز،,32
بهداری,10
برداشتن,80
نوین,37
يعنى,46
نامت,11
مقوایی,24
اظهارات,19
موشکی,40
اسب,40
میدونم.,10
فرمودن,17
تدارک,11
دردت,15
مجلسی,19
نمی‌کنم,17
ابری,11
مین,12
ولو,18
هسته‌ای,17
حداکثر,21
فاطمی,16
تقی,16
جوین,12
حرفام,11
#انسانیت,12
نمیرم,14
مانور,29
وهمه,15
مسلمانان,37
نماند,19
📚,11
ادا,35
#قيام_ايران,36
گذاشتیم,24
میخوایم,49
بغلی,14
@AhmadDastaran,11
اطرافیان,15
اصولگرایان,32
بهنود،,19
تتلو,21
میشناسی,12
گردهمایی,16
👈,26
٤,37
كلى,13
ميخورم,12
گندش,11
@viliiam,12
بایدم,12
میدادیم,24
سب,10
آدمکشی,13
#Internet_For_Mitra_Now,30
#اینترنت_برای_میترا,41
چقدرم,15
زرشک,11
حوالی,32
بدين,23
#لیبرال,11
گلو,17
تناسلی,17
اصلش,15
همونه,15
آنم,11
رایی,19
دادید,42
@elia12420,10
زدین,14
قایم,37
درونتون,12
ماهواره,37
بلاد,15
ندن,14
نذاشتن,13
مقدسات,34
ارزشش,16
يادت,17
پمپ,16
خ,43
حصول,11
@Eshaq_jahangiri,92
پیمان,44
اعتقادی,52
مرض,27
خواجه,17
اجاره,27
#اصلاح‌طلب_اصولگرا_دیگه_تمومه_ماجرا,34
@khomeini95,20
طرفداراش,10
حمایتش,20
@ShakeriHassan,15
اقتصادی،,15
مجنون,18
وانت,22
هستيد,19
@faarfaarr,12
فوش,15
چکمه,10
یزید,21
دادستان,93
خوبه.,27
ریسک,27
رسول,45
مقام‌های,13
نکردیم,22
۲۲بهمن,19
سیخ,30
۵۶,35
مستشار,11
صادره,23
تبرئه,327
حاکی,16
دادرسی,47
موازی,33
قبله,35
فرمودیم,11
افزون,15
باحاله,13
جک,18
اینهایی,15
پز,29
تمدید,23
تحریم‌های,12
@zahratweeted,15
همجنس‌گرا,17
@dokht_e_aseman,16
احسنت,37
کز,35
گن,26
مرتد,13
تهران:,39
دهنتو,10
ﻭ,23
حرفي,10
@h0d3r_fa,39
مومن,31
بخواهیم,19
منافق,34
اينها,24
بی‌قید,12
"""تو",13
دادخواهی,23
ام!,14
تعهد,38
سوسن,21
یاسمن,11
شجاعت,147
✔✔✔,16
کارایی,23
سومین,42
رشیدپور,25
#محمد,10
#مرگ,17
بگایی,13
#حمایت,16
@Madhatt62531098,25
ضرورت,25
خریده,26
نداریم،,26
سلامتى,10
دلخوش,17
دوتایی,13
فرهنگیان,14
یکشنبه,78
۸بهمن,14
ترافیک,61
ناچیز,11
تپل,12
بزرگش,10
کنین،,12
گناهی,35
مخ,38
همکارم,17
جوابش,23
بخونید,49
زشتم,11
نامیده,18
عشوه,13
برفت,12
سس,24
@impaaanda,12
@m_movahhed,10
پیشانی,26
ميگيرن,12
@sholeghalamkar,14
درویش,107
گریست,10
بردید,13
شمایید,13
#زندان,28
معیارهای,10
اینصورت,11
برگردم,35
@Behzadm75,21
قمار,14
